file name,schedulable?,#jobs,#states,#edges,max width,CPU time,memory,timeout,#CPUs,#POR successes,#POR failures
jobsets/jobset-log-uniform-discrete_142.csv,0,15677,2180,2353,6287,1001,0.008653,16.710938,0,4
jobsets/jobset-log-uniform-discrete_143.csv,1,49409,1199969,1442449,3321856,1001,5.986554,48.347656,0,4
jobsets/jobset-log-uniform-discrete_144.csv,0,99113,2664,2889,7127,1001,0.024737,98.007812,0,4
jobsets/jobset-log-uniform-discrete_145.csv,1,557,23314,25376,63526,1001,0.065943,14.109375,0,4
jobsets/jobset-log-uniform-discrete_146.csv,0,19571,3643,4056,9062,1001,0.018103,23.285156,0,4
jobsets/jobset-log-uniform-discrete_147.csv,0,4378,2941,3484,7901,1001,0.010250,14.109375,0,4
jobsets/jobset-log-uniform-discrete_148.csv,0,1337,2328,2732,6700,1001,0.007169,14.105469,0,4
jobsets/jobset-log-uniform-discrete_149.csv,0,22358,3005,3330,7803,1001,0.013078,25.382812,0,4
jobsets/jobset-log-uniform-discrete_15.csv,0,9689,2146,2256,6253,1001,0.007892,14.101562,0,4
jobsets/jobset-log-uniform-discrete_150.csv,0,21562,2996,3181,7645,1001,0.012351,25.656250,0,4
jobsets/jobset-log-uniform-discrete_151.csv,0,89781,2181,2218,6288,1001,0.018733,86.441406,0,4
jobsets/jobset-log-uniform-discrete_152.csv,1,1018,36088,39444,96463,1001,0.105146,8.089844,0,4
jobsets/jobset-log-uniform-discrete_153.csv,0,4281,3854,3990,9128,1001,0.013094,14.105469,0,4
jobsets/jobset-log-uniform-discrete_154.csv,0,166,3416,3686,8433,1001,0.010466,14.109375,0,4
jobsets/jobset-log-uniform-discrete_155.csv,0,914,3095,3513,8087,1001,0.009568,14.109375,0,4
jobsets/jobset-log-uniform-discrete_156.csv,1,18223,396671,410291,1063600,1001,1.462420,20.289062,0,4
jobsets/jobset-log-uniform-discrete_157.csv,0,11771,1469,1469,5194,999,0.005268,14.101562,0,4
jobsets/jobset-log-uniform-discrete_158.csv,1,63191,1509634,1549211,4057767,1001,7.102711,61.246094,0,4
jobsets/jobset-log-uniform-discrete_159.csv,0,4198,2847,3051,7505,1001,0.009678,14.109375,0,4
jobsets/jobset-log-uniform-discrete_16.csv,0,64681,2952,2975,7448,1001,0.019210,63.921875,0,4
jobsets/jobset-log-uniform-discrete_160.csv,0,52271,3307,3559,8240,1001,0.018802,54.937500,0,4
jobsets/jobset-log-uniform-discrete_161.csv,1,27152,512746,558365,1434495,1001,2.070283,27.429688,0,4
jobsets/jobset-log-uniform-discrete_162.csv,0,95010,1455,1455,5018,985,0.012779,85.699219,0,4
jobsets/jobset-log-uniform-discrete_163.csv,0,48834,1453,1453,4996,983,0.008310,46.765625,0,4
jobsets/jobset-log-uniform-discrete_164.csv,0,14783,2186,2196,6293,1001,0.008242,16.687500,0,4
